customer_id,name,gender,age,occupation,income,region,branch,balance,credit_score,customer_since,email,phone,is_active,risk_level,churn_score,clv_score,segment
CUST98491,Customer Name 491,Female,19.0,Professional,109473.61,North,Airport Road,154308.53,598,2024-04-15,cust491@email.com,+1-555-0491,1,Low,0.0,0.0,Regular
CUST98492,Customer Name 492,Female,62.0,Retired,57497.56,West,City Center,73520.92,317,2020-01-15,cust492@email.com,+1-555-0492,1,Low,0.0,0.0,Regular
CUST98493,Customer Name 493,Female,77.0,Retired,101120.89,East,Mall Road,181056.51,411,2023-01-15,cust493@email.com,+1-555-0493,1,Low,0.0,0.0,Regular
CUST98494,Customer Name 494,Male,36.0,Professional,10235.95,Central,Tech Park,5258.57,397,2021-08-15,cust494@email.com,+1-555-0494,1,High,0.0,0.0,Regular
CUST98495,Customer Name 495,Male,72.0,Unemployed,78402.76,East,Mall Road,193867.07,601,2024-03-15,cust495@email.com,+1-555-0495,1,Low,0.0,0.0,Regular
CUST98496,Customer Name 496,Female,18.0,Self-Employed,138006.82,West,City Center,196736.5,452,2020-01-15,cust496@email.com,+1-555-0496,1,High,0.0,0.0,Regular
CUST98497,Customer Name 497,Female,49.0,Professional,69955.35,South,Airport Road,83078.16,336,2023-08-15,cust497@email.com,+1-555-0497,1,High,0.0,0.0,Regular
CUST98498,Customer Name 498,Male,47.0,Professional,77586.81,North,Tech Park,28171.67,316,2021-03-15,cust498@email.com,+1-555-0498,1,High,0.0,0.0,Regular
CUST98499,Customer Name 499,Male,71.0,Retired,76398.76,Central,Mall Road,17403.56,332,2021-05-15,cust499@email.com,+1-555-0499,1,Low,0.0,0.0,Regular
CUST98500,Customer Name 500,Male,43.0,Retired,126225.26,Central,Tech Park,146287.11,308,2022-10-15,cust500@email.com,+1-555-0500,1,High,0.0,0.0,Regular
CUST98501,Customer Name 501,Male,49.0,Professional,29887.23,South,Tech Park,177890.71,400,2024-08-15,cust501@email.com,+1-555-0501,1,High,0.0,0.0,Regular
CUST98502,Customer Name 502,Male,58.0,Student,55916.51,South,Mall Road,165519.72,696,2020-02-15,cust502@email.com,+1-555-0502,1,Medium,0.0,0.0,Regular
CUST98503,Customer Name 503,Male,30.0,Student,62101.52,North,Station Area,182486.31,617,2021-01-15,cust503@email.com,+1-555-0503,1,High,0.0,0.0,Regular
CUST98504,Customer Name 504,Female,50.0,Student,78515.98,North,City Center,185461.14,437,2021-02-15,cust504@email.com,+1-555-0504,1,Low,0.0,0.0,Regular
CUST98505,Customer Name 505,Male,54.0,Unemployed,138316.56,South,Tech Park,165196.07,336,2021-11-15,cust505@email.com,+1-555-0505,1,Low,0.0,0.0,Regular
CUST98506,Customer Name 506,Female,57.0,Unemployed,133224.7,Central,Airport Road,188859.61,654,2024-06-15,cust506@email.com,+1-555-0506,1,Medium,0.0,0.0,Regular
CUST98507,Customer Name 507,Male,74.0,Self-Employed,13296.34,West,Tech Park,78133.97,804,2024-06-15,cust507@email.com,+1-555-0507,1,Low,0.0,0.0,Regular
CUST98508,Customer Name 508,Female,53.0,Professional,115545.95,North,Airport Road,15583.32,422,2020-05-15,cust508@email.com,+1-555-0508,1,Low,0.0,0.0,Regular
CUST98509,Customer Name 509,Male,75.0,Professional,87868.05,South,Mall Road,57442.84,775,2021-05-15,cust509@email.com,+1-555-0509,1,High,0.0,0.0,Regular
CUST98510,Customer Name 510,Female,39.0,Self-Employed,138707.01,North,Tech Park,152021.73,835,2020-07-15,cust510@email.com,+1-555-0510,1,Medium,0.0,0.0,Regular
CUST98511,Customer Name 511,Female,62.0,Student,29100.02,North,Station Area,23810.18,570,2023-03-15,cust511@email.com,+1-555-0511,1,High,0.0,0.0,Regular
CUST98512,Customer Name 512,Female,80.0,Unemployed,88336.78,North,Airport Road,163747.66,537,2023-12-15,cust512@email.com,+1-555-0512,1,Medium,0.0,0.0,Regular
CUST98513,Customer Name 513,Male,25.0,Unemployed,147933.32,South,Mall Road,56853.53,776,2022-04-15,cust513@email.com,+1-555-0513,1,High,0.0,0.0,Regular
CUST98514,Customer Name 514,Male,40.0,Unemployed,129244.05,West,Mall Road,25867.26,841,2023-08-15,cust514@email.com,+1-555-0514,1,Low,0.0,0.0,Regular
CUST98515,Customer Name 515,Male,66.0,Government,87467.62,North,Mall Road,131201.09,696,2020-05-15,cust515@email.com,+1-555-0515,1,High,0.0,0.0,Regular
CUST98516,Customer Name 516,Male,53.0,Retired,81330.68,Central,Airport Road,105689.98,645,2020-04-15,cust516@email.com,+1-555-0516,1,Medium,0.0,0.0,Regular
CUST98517,Customer Name 517,Female,19.0,Professional,108326.5,Central,Tech Park,134445.32,593,2023-07-15,cust517@email.com,+1-555-0517,1,Medium,0.0,0.0,Regular
CUST98518,Customer Name 518,Male,60.0,Retired,64080.68,West,Mall Road,190937.68,501,2022-10-15,cust518@email.com,+1-555-0518,1,Low,0.0,0.0,Regular
CUST98519,Customer Name 519,Female,58.0,Government,31657.14,West,Tech Park,95938.46,338,2021-10-15,cust519@email.com,+1-555-0519,1,Medium,0.0,0.0,Regular
CUST98520,Customer Name 520,Female,55.0,Government,44589.6,South,City Center,138410.35,519,2021-12-15,cust520@email.com,+1-555-0520,1,Medium,0.0,0.0,Regular
CUST98521,Customer Name 521,Female,22.0,Government,81439.47,North,Airport Road,31118.72,478,2022-04-15,cust521@email.com,+1-555-0521,1,High,0.0,0.0,Regular
CUST98522,Customer Name 522,Female,34.0,Retired,144323.08,West,Station Area,164298.37,437,2020-04-15,cust522@email.com,+1-555-0522,1,Low,0.0,0.0,Regular
CUST98523,Customer Name 523,Female,65.0,Unemployed,33794.93,South,Station Area,199606.57,630,2022-09-15,cust523@email.com,+1-555-0523,1,Medium,0.0,0.0,Regular
CUST98524,Customer Name 524,Male,27.0,Retired,87995.87,North,Tech Park,122734.87,668,2022-07-15,cust524@email.com,+1-555-0524,1,Low,0.0,0.0,Regular
CUST98525,Customer Name 525,Male,43.0,Unemployed,78198.2,West,City Center,80741.4,557,2020-06-15,cust525@email.com,+1-555-0525,1,Medium,0.0,0.0,Regular
CUST98526,Customer Name 526,Female,74.0,Self-Employed,23115.47,North,City Center,189247.84,383,2024-07-15,cust526@email.com,+1-555-0526,1,Low,0.0,0.0,Regular
CUST98527,Customer Name 527,Male,43.0,Retired,103041.53,West,City Center,138158.18,809,2022-04-15,cust527@email.com,+1-555-0527,1,High,0.0,0.0,Regular
CUST98528,Customer Name 528,Female,61.0,Government,52343.28,West,Station Area,58492.98,792,2023-07-15,cust528@email.com,+1-555-0528,1,Medium,0.0,0.0,Regular
CUST98529,Customer Name 529,Female,66.0,Self-Employed,122353.41,Central,Mall Road,34337.89,497,2023-04-15,cust529@email.com,+1-555-0529,1,Low,0.0,0.0,Regular
CUST98530,Customer Name 530,Male,56.0,Student,24279.75,West,City Center,120673.99,629,2022-12-15,cust530@email.com,+1-555-0530,1,High,0.0,0.0,Regular
CUST98531,Customer Name 531,Female,38.0,Professional,136993.47,North,City Center,73686.92,780,2022-01-15,cust531@email.com,+1-555-0531,1,Medium,0.0,0.0,Regular
CUST98532,Customer Name 532,Female,36.0,Professional,73587.38,North,City Center,66171.81,722,2022-06-15,cust532@email.com,+1-555-0532,1,Medium,0.0,0.0,Regular
CUST98533,Customer Name 533,Male,52.0,Retired,137040.53,East,Station Area,87186.69,500,2024-10-15,cust533@email.com,+1-555-0533,1,Low,0.0,0.0,Regular
CUST98534,Customer Name 534,Female,71.0,Retired,92826.41,South,Mall Road,23148.82,727,2023-03-15,cust534@email.com,+1-555-0534,1,High,0.0,0.0,Regular
CUST98535,Customer Name 535,Female,40.0,Student,103985.97,North,Mall Road,138304.64,556,2020-11-15,cust535@email.com,+1-555-0535,1,Medium,0.0,0.0,Regular
CUST98536,Customer Name 536,Male,41.0,Retired,111965.31,Central,City Center,87056.89,750,2021-08-15,cust536@email.com,+1-555-0536,1,High,0.0,0.0,Regular
CUST98537,Customer Name 537,Male,77.0,Government,53636.83,North,City Center,135042.64,321,2024-09-15,cust537@email.com,+1-555-0537,1,Medium,0.0,0.0,Regular
CUST98538,Customer Name 538,Female,48.0,Student,82474.21,North,Airport Road,101938.91,426,2020-11-15,cust538@email.com,+1-555-0538,1,High,0.0,0.0,Regular
CUST98539,Customer Name 539,Male,18.0,Unemployed,91511.43,East,Tech Park,31511.96,501,2021-03-15,cust539@email.com,+1-555-0539,1,Low,0.0,0.0,Regular
CUST98540,Customer Name 540,Male,28.0,Government,84363.01,East,Airport Road,155030.01,560,2020-02-15,cust540@email.com,+1-555-0540,1,Medium,0.0,0.0,Regular
CUST98541,Customer Name 541,Male,53.0,Student,57511.15,Central,Airport Road,89909.44,446,2024-04-15,cust541@email.com,+1-555-0541,1,Medium,0.0,0.0,Regular
CUST98542,Customer Name 542,Male,23.0,Retired,16843.58,West,Tech Park,174151.98,313,2023-03-15,cust542@email.com,+1-555-0542,1,Low,0.0,0.0,Regular
CUST98543,Customer Name 543,Male,56.0,Self-Employed,53668.15,West,Mall Road,184855.0,428,2021-11-15,cust543@email.com,+1-555-0543,1,Low,0.0,0.0,Regular
CUST98544,Customer Name 544,Male,73.0,Student,73579.31,East,City Center,12304.74,835,2021-02-15,cust544@email.com,+1-555-0544,1,Low,0.0,0.0,Regular
CUST98545,Customer Name 545,Female,48.0,Self-Employed,12516.65,West,Tech Park,49055.14,712,2022-04-15,cust545@email.com,+1-555-0545,1,Low,0.0,0.0,Regular
CUST98546,Customer Name 546,Female,61.0,Retired,88918.81,West,Station Area,144478.4,778,2023-02-15,cust546@email.com,+1-555-0546,1,Low,0.0,0.0,Regular
CUST98547,Customer Name 547,Female,55.0,Unemployed,10386.28,West,Tech Park,139166.29,339,2022-02-15,cust547@email.com,+1-555-0547,1,Low,0.0,0.0,Regular
CUST98548,Customer Name 548,Female,29.0,Retired,51457.46,Central,Tech Park,171604.96,486,2023-09-15,cust548@email.com,+1-555-0548,1,Medium,0.0,0.0,Regular
CUST98549,Customer Name 549,Female,52.0,Self-Employed,134379.93,South,Airport Road,174454.34,467,2023-10-15,cust549@email.com,+1-555-0549,1,High,0.0,0.0,Regular
CUST98550,Customer Name 550,Male,46.0,Professional,131507.81,West,Tech Park,22145.43,813,2020-05-15,cust550@email.com,+1-555-0550,1,Medium,0.0,0.0,Regular
CUST98551,Customer Name 551,Male,75.0,Government,65439.9,East,Mall Road,115288.1,466,2021-06-15,cust551@email.com,+1-555-0551,1,Low,0.0,0.0,Regular
CUST98552,Customer Name 552,Male,54.0,Retired,49532.2,South,City Center,45377.06,665,2024-08-15,cust552@email.com,+1-555-0552,1,High,0.0,0.0,Regular
CUST98553,Customer Name 553,Male,52.0,Self-Employed,89471.9,North,Station Area,151725.78,478,2021-07-15,cust553@email.com,+1-555-0553,1,Medium,0.0,0.0,Regular
CUST98554,Customer Name 554,Male,55.0,Retired,10289.66,West,City Center,178347.04,427,2022-10-15,cust554@email.com,+1-555-0554,1,Low,0.0,0.0,Regular
CUST98555,Customer Name 555,Male,47.0,Retired,134722.55,South,City Center,191499.34,631,2023-05-15,cust555@email.com,+1-555-0555,1,Medium,0.0,0.0,Regular
CUST98556,Customer Name 556,Female,25.0,Retired,54015.5,West,City Center,117553.86,566,2022-04-15,cust556@email.com,+1-555-0556,1,Low,0.0,0.0,Regular
CUST98557,Customer Name 557,Male,78.0,Professional,119024.14,West,Station Area,12007.66,316,2021-02-15,cust557@email.com,+1-555-0557,1,Low,0.0,0.0,Regular
CUST98558,Customer Name 558,Female,35.0,Self-Employed,146069.2,West,Station Area,77098.09,373,2021-04-15,cust558@email.com,+1-555-0558,1,High,0.0,0.0,Regular
CUST98559,Customer Name 559,Female,28.0,Self-Employed,70605.81,Central,City Center,45838.5,788,2020-03-15,cust559@email.com,+1-555-0559,1,High,0.0,0.0,Regular
CUST98560,Customer Name 560,Male,74.0,Self-Employed,22948.2,South,Station Area,191077.29,833,2023-12-15,cust560@email.com,+1-555-0560,1,High,0.0,0.0,Regular
CUST98561,Customer Name 561,Male,36.0,Student,45603.72,East,Airport Road,29915.32,315,2021-02-15,cust561@email.com,+1-555-0561,1,Medium,0.0,0.0,Regular
CUST98562,Customer Name 562,Male,54.0,Government,129738.05,West,Station Area,60533.13,554,2021-02-15,cust562@email.com,+1-555-0562,1,High,0.0,0.0,Regular
CUST98563,Customer Name 563,Male,50.0,Student,58409.56,East,Airport Road,199397.57,783,2024-06-15,cust563@email.com,+1-555-0563,1,High,0.0,0.0,Regular
CUST98564,Customer Name 564,Male,27.0,Retired,123124.09,North,Tech Park,138864.97,605,2023-09-15,cust564@email.com,+1-555-0564,1,High,0.0,0.0,Regular
CUST98565,Customer Name 565,Male,54.0,Unemployed,30195.49,South,City Center,80153.78,800,2023-11-15,cust565@email.com,+1-555-0565,1,Medium,0.0,0.0,Regular
CUST98566,Customer Name 566,Male,35.0,Government,82166.62,North,Airport Road,23084.32,640,2024-05-15,cust566@email.com,+1-555-0566,1,Medium,0.0,0.0,Regular
CUST98567,Customer Name 567,Male,49.0,Student,87209.55,Central,Airport Road,58996.18,600,2020-10-15,cust567@email.com,+1-555-0567,1,Low,0.0,0.0,Regular
CUST98568,Customer Name 568,Male,46.0,Unemployed,112874.95,Central,Tech Park,75430.14,598,2020-08-15,cust568@email.com,+1-555-0568,1,Medium,0.0,0.0,Regular
CUST98569,Customer Name 569,Male,41.0,Unemployed,70486.76,East,City Center,139436.77,839,2024-11-15,cust569@email.com,+1-555-0569,1,Low,0.0,0.0,Regular
CUST98570,Customer Name 570,Female,53.0,Professional,30101.65,South,Tech Park,42899.06,372,2022-12-15,cust570@email.com,+1-555-0570,1,Low,0.0,0.0,Regular
CUST98571,Customer Name 571,Male,40.0,Student,49374.57,Central,Station Area,76264.06,319,2020-06-15,cust571@email.com,+1-555-0571,1,Low,0.0,0.0,Regular
CUST98572,Customer Name 572,Male,80.0,Unemployed,37916.5,South,Station Area,112249.32,523,2020-06-15,cust572@email.com,+1-555-0572,1,High,0.0,0.0,Regular
CUST98573,Customer Name 573,Male,56.0,Unemployed,137426.88,Central,Station Area,153753.3,661,2021-07-15,cust573@email.com,+1-555-0573,1,Low,0.0,0.0,Regular
CUST98574,Customer Name 574,Female,38.0,Self-Employed,135224.06,South,City Center,63510.67,515,2024-06-15,cust574@email.com,+1-555-0574,1,High,0.0,0.0,Regular
CUST98575,Customer Name 575,Male,72.0,Government,99704.51,South,City Center,165681.5,470,2021-04-15,cust575@email.com,+1-555-0575,1,High,0.0,0.0,Regular
CUST98576,Customer Name 576,Female,22.0,Government,81564.1,North,Station Area,129432.02,413,2022-02-15,cust576@email.com,+1-555-0576,1,Medium,0.0,0.0,Regular
CUST98577,Customer Name 577,Male,41.0,Retired,96162.63,Central,Mall Road,81701.7,559,2020-08-15,cust577@email.com,+1-555-0577,1,High,0.0,0.0,Regular
CUST98578,Customer Name 578,Female,35.0,Government,37937.8,West,Mall Road,145087.16,345,2022-01-15,cust578@email.com,+1-555-0578,1,Medium,0.0,0.0,Regular
CUST98579,Customer Name 579,Male,42.0,Government,68478.06,West,Station Area,95006.53,693,2021-04-15,cust579@email.com,+1-555-0579,1,High,0.0,0.0,Regular
CUST98580,Customer Name 580,Male,71.0,Student,82539.5,East,Airport Road,135949.9,809,2023-09-15,cust580@email.com,+1-555-0580,1,Medium,0.0,0.0,Regular
CUST98581,Customer Name 581,Female,40.0,Professional,73995.53,West,Airport Road,199167.1,355,2021-06-15,cust581@email.com,+1-555-0581,1,Low,0.0,0.0,Regular
CUST98582,Customer Name 582,Male,34.0,Self-Employed,131485.58,Central,City Center,56853.2,318,2022-10-15,cust582@email.com,+1-555-0582,1,Low,0.0,0.0,Regular
CUST98583,Customer Name 583,Female,59.0,Retired,77268.4,North,Tech Park,103629.77,803,2022-12-15,cust583@email.com,+1-555-0583,1,High,0.0,0.0,Regular
CUST98584,Customer Name 584,Male,56.0,Self-Employed,109884.39,South,City Center,170285.47,783,2024-05-15,cust584@email.com,+1-555-0584,1,Medium,0.0,0.0,Regular
CUST98585,Customer Name 585,Male,21.0,Self-Employed,44763.26,Central,Station Area,11351.43,392,2023-12-15,cust585@email.com,+1-555-0585,1,High,0.0,0.0,Regular
CUST98586,Customer Name 586,Female,56.0,Unemployed,134165.43,Central,City Center,89855.31,398,2023-06-15,cust586@email.com,+1-555-0586,1,Low,0.0,0.0,Regular
CUST98587,Customer Name 587,Female,62.0,Student,72345.12,West,Station Area,67288.6,630,2020-09-15,cust587@email.com,+1-555-0587,1,High,0.0,0.0,Regular
CUST98588,Customer Name 588,Male,72.0,Government,51638.94,East,Station Area,184599.7,762,2021-01-15,cust588@email.com,+1-555-0588,1,Low,0.0,0.0,Regular
CUST98589,Customer Name 589,Male,66.0,Self-Employed,43824.01,Central,Station Area,34975.31,728,2024-06-15,cust589@email.com,+1-555-0589,1,Medium,0.0,0.0,Regular
CUST98590,Customer Name 590,Female,71.0,Unemployed,32650.32,North,Tech Park,102364.98,540,2020-03-15,cust590@email.com,+1-555-0590,1,High,0.0,0.0,Regular
CUST98591,Customer Name 591,Male,52.0,Government,54521.84,South,Tech Park,153484.54,375,2021-12-15,cust591@email.com,+1-555-0591,1,Medium,0.0,0.0,Regular
CUST98592,Customer Name 592,Female,47.0,Professional,27167.77,East,City Center,196406.27,458,2022-11-15,cust592@email.com,+1-555-0592,1,Medium,0.0,0.0,Regular
CUST98593,Customer Name 593,Female,31.0,Government,98035.65,East,Mall Road,186581.75,693,2022-01-15,cust593@email.com,+1-555-0593,1,High,0.0,0.0,Regular
CUST98594,Customer Name 594,Male,20.0,Unemployed,91058.28,North,Tech Park,49114.38,425,2021-01-15,cust594@email.com,+1-555-0594,1,Medium,0.0,0.0,Regular
CUST98595,Customer Name 595,Female,56.0,Self-Employed,100719.35,East,Airport Road,170382.92,723,2021-12-15,cust595@email.com,+1-555-0595,1,Low,0.0,0.0,Regular
CUST98596,Customer Name 596,Female,69.0,Unemployed,77719.09,North,Station Area,164571.45,567,2020-03-15,cust596@email.com,+1-555-0596,1,High,0.0,0.0,Regular
CUST98597,Customer Name 597,Male,75.0,Student,137015.66,North,Mall Road,111418.47,849,2022-06-15,cust597@email.com,+1-555-0597,1,High,0.0,0.0,Regular
CUST98598,Customer Name 598,Female,71.0,Self-Employed,21042.19,East,Mall Road,165831.79,817,2022-10-15,cust598@email.com,+1-555-0598,1,Medium,0.0,0.0,Regular
CUST98599,Customer Name 599,Male,48.0,Self-Employed,144453.12,South,Mall Road,125952.92,694,2021-01-15,cust599@email.com,+1-555-0599,1,Low,0.0,0.0,Regular
CUST98600,Customer Name 600,Male,41.0,Student,40474.01,West,Airport Road,190252.32,481,2024-07-15,cust600@email.com,+1-555-0600,1,High,0.0,0.0,Regular
CUST98601,Customer Name 601,Female,52.0,Government,146871.41,South,Mall Road,150245.39,754,2022-05-15,cust601@email.com,+1-555-0601,1,Low,0.0,0.0,Regular
CUST98602,Customer Name 602,Female,49.0,Unemployed,44039.77,West,City Center,132292.62,647,2020-03-15,cust602@email.com,+1-555-0602,1,Medium,0.0,0.0,Regular
CUST98603,Customer Name 603,Male,23.0,Student,35060.63,West,Airport Road,1333.84,833,2022-10-15,cust603@email.com,+1-555-0603,1,Low,0.0,0.0,Regular
CUST98604,Customer Name 604,Female,61.0,Student,100888.91,West,City Center,128604.34,335,2023-11-15,cust604@email.com,+1-555-0604,1,Medium,0.0,0.0,Regular
CUST98605,Customer Name 605,Female,77.0,Student,93552.87,North,Airport Road,160285.17,733,2024-07-15,cust605@email.com,+1-555-0605,1,Medium,0.0,0.0,Regular
CUST98606,Customer Name 606,Male,52.0,Government,130617.56,East,Station Area,163406.8,443,2021-03-15,cust606@email.com,+1-555-0606,1,Medium,0.0,0.0,Regular
CUST98607,Customer Name 607,Female,62.0,Self-Employed,58902.94,South,Station Area,1510.48,717,2020-08-15,cust607@email.com,+1-555-0607,1,Low,0.0,0.0,Regular
CUST98608,Customer Name 608,Male,48.0,Unemployed,103226.04,West,Mall Road,35223.84,532,2021-07-15,cust608@email.com,+1-555-0608,1,Medium,0.0,0.0,Regular
CUST98609,Customer Name 609,Female,60.0,Unemployed,31875.56,West,Tech Park,59813.11,475,2020-08-15,cust609@email.com,+1-555-0609,1,Medium,0.0,0.0,Regular
CUST98610,Customer Name 610,Male,40.0,Retired,100077.11,South,Airport Road,95697.92,843,2023-12-15,cust610@email.com,+1-555-0610,1,Medium,0.0,0.0,Regular
CUST98611,Customer Name 611,Female,47.0,Retired,24096.92,West,City Center,117.0,769,2021-04-15,cust611@email.com,+1-555-0611,1,Medium,0.0,0.0,Regular
CUST98612,Customer Name 612,Male,52.0,Government,32425.59,Central,Mall Road,111997.03,679,2022-09-15,cust612@email.com,+1-555-0612,1,Low,0.0,0.0,Regular
CUST98613,Customer Name 613,Female,50.0,Retired,49310.69,East,City Center,29168.1,826,2021-11-15,cust613@email.com,+1-555-0613,1,High,0.0,0.0,Regular
CUST98614,Customer Name 614,Female,44.0,Self-Employed,70015.53,Central,Airport Road,9908.51,707,2024-10-15,cust614@email.com,+1-555-0614,1,Medium,0.0,0.0,Regular
CUST98615,Customer Name 615,Female,21.0,Government,15925.48,East,Airport Road,130459.79,543,2020-02-15,cust615@email.com,+1-555-0615,1,Medium,0.0,0.0,Regular
CUST98616,Customer Name 616,Male,60.0,Government,16829.19,North,Mall Road,44342.08,393,2021-11-15,cust616@email.com,+1-555-0616,1,Low,0.0,0.0,Regular
CUST98617,Customer Name 617,Female,18.0,Retired,145202.72,East,Airport Road,73351.59,800,2023-08-15,cust617@email.com,+1-555-0617,1,High,0.0,0.0,Regular
CUST98618,Customer Name 618,Male,49.0,Government,31345.62,North,Tech Park,191810.98,803,2021-05-15,cust618@email.com,+1-555-0618,1,Medium,0.0,0.0,Regular
CUST98619,Customer Name 619,Female,67.0,Self-Employed,109870.05,West,Tech Park,160648.15,369,2020-04-15,cust619@email.com,+1-555-0619,1,Medium,0.0,0.0,Regular
CUST98620,Customer Name 620,Male,29.0,Student,123954.91,North,City Center,112378.32,545,2020-02-15,cust620@email.com,+1-555-0620,1,Low,0.0,0.0,Regular
CUST98621,Customer Name 621,Male,33.0,Student,108759.08,Central,Station Area,5288.54,389,2024-08-15,cust621@email.com,+1-555-0621,1,Low,0.0,0.0,Regular
CUST98622,Customer Name 622,Male,71.0,Retired,52628.38,West,Mall Road,87935.68,308,2024-05-15,cust622@email.com,+1-555-0622,1,Low,0.0,0.0,Regular
CUST98623,Customer Name 623,Male,71.0,Self-Employed,17179.39,South,Tech Park,173768.24,392,2022-05-15,cust623@email.com,+1-555-0623,1,High,0.0,0.0,Regular
CUST98624,Customer Name 624,Male,33.0,Unemployed,110459.85,North,Mall Road,92021.31,595,2024-09-15,cust624@email.com,+1-555-0624,1,High,0.0,0.0,Regular
CUST98625,Customer Name 625,Female,61.0,Self-Employed,62066.79,North,Airport Road,7686.03,576,2023-05-15,cust625@email.com,+1-555-0625,1,Medium,0.0,0.0,Regular
CUST98626,Customer Name 626,Male,30.0,Professional,84742.54,South,Station Area,161405.18,311,2021-05-15,cust626@email.com,+1-555-0626,1,Low,0.0,0.0,Regular
CUST98627,Customer Name 627,Female,77.0,Retired,93717.04,Central,City Center,184930.15,304,2022-02-15,cust627@email.com,+1-555-0627,1,Medium,0.0,0.0,Regular
CUST98628,Customer Name 628,Male,62.0,Professional,81956.77,West,Tech Park,9687.23,457,2021-05-15,cust628@email.com,+1-555-0628,1,Low,0.0,0.0,Regular
CUST98629,Customer Name 629,Male,67.0,Professional,27625.48,Central,City Center,121563.16,481,2021-03-15,cust629@email.com,+1-555-0629,1,High,0.0,0.0,Regular
CUST98630,Customer Name 630,Male,73.0,Retired,61312.13,Central,Station Area,67087.42,395,2022-06-15,cust630@email.com,+1-555-0630,1,Medium,0.0,0.0,Regular
CUST98631,Customer Name 631,Female,45.0,Self-Employed,12443.0,South,Tech Park,192141.29,753,2023-11-15,cust631@email.com,+1-555-0631,1,Low,0.0,0.0,Regular
CUST98632,Customer Name 632,Female,36.0,Professional,18538.0,South,Station Area,24910.08,697,2021-07-15,cust632@email.com,+1-555-0632,1,High,0.0,0.0,Regular
CUST98633,Customer Name 633,Male,55.0,Government,79164.27,East,City Center,131487.8,681,2021-03-15,cust633@email.com,+1-555-0633,1,High,0.0,0.0,Regular
CUST98634,Customer Name 634,Female,72.0,Government,22427.67,East,Tech Park,114421.57,501,2024-07-15,cust634@email.com,+1-555-0634,1,High,0.0,0.0,Regular
CUST98635,Customer Name 635,Male,49.0,Government,61788.34,South,Mall Road,103821.79,477,2023-12-15,cust635@email.com,+1-555-0635,1,Low,0.0,0.0,Regular
CUST98636,Customer Name 636,Female,50.0,Retired,96447.18,East,Mall Road,64931.79,645,2022-06-15,cust636@email.com,+1-555-0636,1,Medium,0.0,0.0,Regular
CUST98637,Customer Name 637,Male,40.0,Retired,48973.92,Central,Station Area,16875.61,438,2024-01-15,cust637@email.com,+1-555-0637,1,High,0.0,0.0,Regular
CUST98638,Customer Name 638,Female,61.0,Student,109908.74,East,Airport Road,115252.99,670,2022-05-15,cust638@email.com,+1-555-0638,1,Medium,0.0,0.0,Regular
CUST98639,Customer Name 639,Female,35.0,Unemployed,48993.64,West,Mall Road,184990.38,748,2024-08-15,cust639@email.com,+1-555-0639,1,High,0.0,0.0,Regular
CUST98640,Customer Name 640,Female,53.0,Student,18099.46,South,Airport Road,39352.12,792,2020-11-15,cust640@email.com,+1-555-0640,1,Medium,0.0,0.0,Regular
CUST98641,Customer Name 641,Male,42.0,Government,99388.21,East,Tech Park,75026.32,543,2021-04-15,cust641@email.com,+1-555-0641,1,High,0.0,0.0,Regular
CUST98642,Customer Name 642,Male,79.0,Government,86482.97,North,Tech Park,132336.52,528,2023-05-15,cust642@email.com,+1-555-0642,1,High,0.0,0.0,Regular
CUST98643,Customer Name 643,Male,24.0,Unemployed,41358.8,North,Mall Road,179655.5,363,2021-01-15,cust643@email.com,+1-555-0643,1,High,0.0,0.0,Regular
CUST98644,Customer Name 644,Female,69.0,Retired,20012.17,Central,Station Area,85793.62,469,2022-02-15,cust644@email.com,+1-555-0644,1,Low,0.0,0.0,Regular
CUST98645,Customer Name 645,Female,62.0,Self-Employed,28216.21,Central,Airport Road,65896.49,388,2020-03-15,cust645@email.com,+1-555-0645,1,Medium,0.0,0.0,Regular
CUST98646,Customer Name 646,Female,38.0,Professional,93724.37,Central,Station Area,191956.92,829,2020-10-15,cust646@email.com,+1-555-0646,1,Medium,0.0,0.0,Regular
CUST98647,Customer Name 647,Male,22.0,Government,71291.94,South,Mall Road,108156.27,654,2021-07-15,cust647@email.com,+1-555-0647,1,High,0.0,0.0,Regular
CUST98648,Customer Name 648,Female,49.0,Retired,133236.14,South,Station Area,73943.2,641,2022-11-15,cust648@email.com,+1-555-0648,1,Medium,0.0,0.0,Regular
CUST98649,Customer Name 649,Female,73.0,Professional,37993.25,North,City Center,172992.83,692,2024-05-15,cust649@email.com,+1-555-0649,1,Medium,0.0,0.0,Regular
CUST98650,Customer Name 650,Female,59.0,Retired,118443.2,West,City Center,95588.73,558,2020-01-15,cust650@email.com,+1-555-0650,1,High,0.0,0.0,Regular
CUST98651,Customer Name 651,Male,73.0,Student,138919.77,North,City Center,91334.53,369,2021-07-15,cust651@email.com,+1-555-0651,1,Medium,0.0,0.0,Regular
CUST98652,Customer Name 652,Male,49.0,Self-Employed,44142.72,South,Tech Park,54023.4,700,2020-08-15,cust652@email.com,+1-555-0652,1,Low,0.0,0.0,Regular
CUST98653,Customer Name 653,Male,70.0,Self-Employed,39895.03,Central,Tech Park,2734.87,672,2024-12-15,cust653@email.com,+1-555-0653,1,Medium,0.0,0.0,Regular
