transaction_id,customer_id,account_number,amount,date,type,channel,merchant,description,is_fraud
TXN98795,CUST98635,ACC98186,860.53,2025-06-19,Debit,Branch,Standard Merchant,General purchase,0
TXN98796,CUST98817,ACC98307,2614.12,2025-06-02,Debit,POS,Standard Merchant,General purchase,0
TXN98797,CUST98219,ACC98715,4389.52,2025-06-16,Credit,Online,Standard Merchant,General purchase,0
TXN98798,CUST98256,ACC98911,3232.31,2025-06-10,Debit,Branch,Standard Merchant,General purchase,0
TXN98799,CUST98165,ACC98564,3800.82,2025-06-24,Transfer,Online,Standard Merchant,General purchase,0
TXN98800,CUST98426,ACC98804,546.72,2025-06-17,Debit,Online,Standard Merchant,General purchase,0
TXN98801,CUST98958,ACC98748,2528.74,2025-06-27,Credit,ATM,Standard Merchant,General purchase,0
TXN98802,CUST98376,ACC98826,2275.93,2025-06-21,Credit,ATM,Standard Merchant,General purchase,0
TXN98803,CUST98708,ACC98551,86.36,2025-06-18,Credit,Branch,Standard Merchant,General purchase,0
TXN98804,CUST98513,ACC98391,4859.79,2025-06-09,Transfer,Online,Standard Merchant,General purchase,0
TXN98805,CUST98839,ACC98367,4557.2,2025-06-24,Transfer,ATM,Standard Merchant,General purchase,0
TXN98806,CUST98026,ACC98463,4646.12,2025-06-06,Debit,POS,Standard Merchant,General purchase,0
TXN98807,CUST98931,ACC98679,2537.19,2025-06-01,Credit,POS,Standard Merchant,General purchase,0
TXN98808,CUST98673,ACC98305,4709.54,2025-06-07,Credit,ATM,Standard Merchant,General purchase,0
TXN98809,CUST98062,ACC98574,2905.86,2025-06-17,Credit,POS,Standard Merchant,General purchase,0
TXN98810,CUST98759,ACC98666,324.25,2025-06-24,Debit,Branch,Standard Merchant,General purchase,0
TXN98811,CUST98419,ACC98288,456.58,2025-06-14,Transfer,POS,Standard Merchant,General purchase,0
TXN98812,CUST98084,ACC98160,3872.42,2025-06-10,Credit,ATM,Standard Merchant,General purchase,0
TXN98813,CUST98701,ACC98877,232.84,2025-06-01,Credit,POS,Standard Merchant,General purchase,0
TXN98814,CUST98274,ACC98416,1508.89,2025-06-07,Debit,POS,Standard Merchant,General purchase,0
TXN98815,CUST98938,ACC98747,3011.65,2025-06-27,Credit,Branch,Standard Merchant,General purchase,0
TXN98816,CUST98613,ACC98132,1439.84,2025-06-30,Credit,Branch,Standard Merchant,General purchase,0
TXN98817,CUST98834,ACC98985,2115.61,2025-06-28,Debit,Online,Standard Merchant,General purchase,0
TXN98818,CUST98747,ACC98760,2071.84,2025-06-11,Transfer,Branch,Standard Merchant,General purchase,0
TXN98819,CUST98477,ACC98775,3688.23,2025-06-25,Credit,Branch,Standard Merchant,General purchase,0
TXN98820,CUST98651,ACC98781,657.8,2025-06-21,Debit,Branch,Standard Merchant,General purchase,0
TXN98821,CUST98604,ACC98225,2928.53,2025-06-12,Transfer,ATM,Standard Merchant,General purchase,0
TXN98822,CUST98177,ACC98495,523.36,2025-06-17,Transfer,Online,Standard Merchant,General purchase,0
TXN98823,CUST98163,ACC98570,2094.03,2025-06-11,Debit,POS,Standard Merchant,General purchase,0
TXN98824,CUST98875,ACC98153,4414.16,2025-06-26,Credit,Branch,Standard Merchant,General purchase,0
TXN98825,CUST98167,ACC98867,2790.29,2025-06-10,Transfer,Online,Standard Merchant,General purchase,0
TXN98826,CUST98813,ACC98255,4411.64,2025-06-13,Debit,Branch,Standard Merchant,General purchase,0
TXN98827,CUST98006,ACC98050,2502.88,2025-06-18,Debit,POS,Standard Merchant,General purchase,0
TXN98828,CUST98586,ACC98403,4535.24,2025-06-07,Debit,POS,Standard Merchant,General purchase,0
TXN98829,CUST98263,ACC98042,2266.86,2025-06-14,Debit,Branch,Standard Merchant,General purchase,0
TXN98830,CUST98878,ACC98710,3573.17,2025-06-10,Transfer,Branch,Standard Merchant,General purchase,0
TXN98831,CUST98148,ACC98532,1017.93,2025-06-08,Transfer,POS,Standard Merchant,General purchase,0
TXN98832,CUST98207,ACC98210,142.37,2025-06-20,Debit,Online,Standard Merchant,General purchase,0
TXN98833,CUST98443,ACC98099,4627.18,2025-06-13,Credit,Online,Standard Merchant,General purchase,0
TXN98834,CUST98721,ACC98351,453.53,2025-06-17,Debit,POS,Standard Merchant,General purchase,0
TXN98835,CUST98549,ACC98534,1639.21,2025-06-10,Transfer,Branch,Standard Merchant,General purchase,0
TXN98836,CUST98678,ACC98944,563.44,2025-06-22,Credit,POS,Standard Merchant,General purchase,0
TXN98837,CUST98771,ACC98117,3407.66,2025-06-03,Transfer,Online,Standard Merchant,General purchase,0
TXN98838,CUST98346,ACC98227,1450.64,2025-06-26,Debit,Online,Standard Merchant,General purchase,0
TXN98839,CUST98088,ACC98271,2453.04,2025-06-05,Credit,Online,Standard Merchant,General purchase,0
TXN98840,CUST98766,ACC98430,1929.07,2025-06-13,Transfer,ATM,Standard Merchant,General purchase,0
TXN98841,CUST98049,ACC98508,2647.82,2025-06-12,Transfer,ATM,Standard Merchant,General purchase,0
TXN98842,CUST98684,ACC98464,637.08,2025-06-12,Debit,ATM,Standard Merchant,General purchase,0
TXN98843,CUST98274,ACC98658,1635.51,2025-06-25,Transfer,POS,Standard Merchant,General purchase,0
TXN98844,CUST98306,ACC98299,4156.29,2025-06-02,Transfer,POS,Standard Merchant,General purchase,0
TXN98845,CUST98796,ACC98237,3027.2,2025-06-28,Transfer,Online,Standard Merchant,General purchase,0
TXN98846,CUST98491,ACC98860,2423.1,2025-06-15,Debit,Online,Standard Merchant,General purchase,0
TXN98847,CUST98383,ACC98592,2461.3,2025-06-22,Transfer,Online,Standard Merchant,General purchase,0
TXN98848,CUST98614,ACC98061,4771.21,2025-06-17,Transfer,Online,Standard Merchant,General purchase,0
TXN98849,CUST98364,ACC98691,2254.57,2025-06-27,Credit,ATM,Standard Merchant,General purchase,0
TXN98850,CUST98107,ACC98635,4912.29,2025-06-05,Credit,Branch,Standard Merchant,General purchase,0
TXN98851,CUST98340,ACC98375,2716.91,2025-06-16,Credit,Online,Standard Merchant,General purchase,0
TXN98852,CUST98786,ACC98875,4974.18,2025-06-23,Transfer,ATM,Standard Merchant,General purchase,0
TXN98853,CUST98417,ACC98643,1464.62,2025-06-03,Transfer,ATM,Standard Merchant,General purchase,0
TXN98854,CUST98548,ACC98176,1047.08,2025-06-12,Transfer,ATM,Standard Merchant,General purchase,0
TXN98855,CUST98579,ACC98822,3664.41,2025-06-29,Debit,POS,Standard Merchant,General purchase,0
TXN98856,CUST98327,ACC98357,34.87,2025-06-14,Debit,ATM,Standard Merchant,General purchase,0
TXN98857,CUST98788,ACC98039,1401.55,2025-06-16,Credit,ATM,Standard Merchant,General purchase,0
TXN98858,CUST98347,ACC98546,2347.26,2025-06-14,Credit,Branch,Standard Merchant,General purchase,0
TXN98859,CUST98662,ACC98100,196.48,2025-06-26,Transfer,ATM,Standard Merchant,General purchase,0
TXN98860,CUST98868,ACC98236,3761.07,2025-06-15,Transfer,ATM,Standard Merchant,General purchase,0
TXN98861,CUST98254,ACC98168,2065.8,2025-06-11,Transfer,Branch,Standard Merchant,General purchase,0
TXN98862,CUST98917,ACC98697,969.4,2025-06-07,Debit,POS,Standard Merchant,General purchase,0
TXN98863,CUST98126,ACC98632,3683.54,2025-06-03,Debit,Online,Standard Merchant,General purchase,0
TXN98864,CUST98532,ACC98058,1910.22,2025-06-08,Credit,Branch,Standard Merchant,General purchase,0
TXN98865,CUST98383,ACC98741,3457.17,2025-06-03,Transfer,POS,Standard Merchant,General purchase,0
TXN98866,CUST98786,ACC98219,600.96,2025-06-27,Transfer,ATM,Standard Merchant,General purchase,0
TXN98867,CUST98240,ACC98995,4928.22,2025-06-16,Credit,Branch,Standard Merchant,General purchase,0
TXN98868,CUST98091,ACC98878,4517.72,2025-06-09,Debit,ATM,Standard Merchant,General purchase,0
TXN98869,CUST98207,ACC98987,2423.35,2025-06-06,Credit,ATM,Standard Merchant,General purchase,0
TXN98870,CUST98039,ACC98845,3626.89,2025-06-23,Credit,Branch,Standard Merchant,General purchase,0
TXN98871,CUST98407,ACC98580,2188.88,2025-06-30,Transfer,Online,Standard Merchant,General purchase,0
TXN98872,CUST98394,ACC98977,694.89,2025-06-23,Credit,Online,Standard Merchant,General purchase,0
TXN98873,CUST98977,ACC98986,3421.02,2025-06-27,Transfer,POS,Standard Merchant,General purchase,0
TXN98874,CUST98724,ACC98255,4025.62,2025-06-03,Debit,Branch,Standard Merchant,General purchase,0
TXN98875,CUST98613,ACC98214,4384.23,2025-06-12,Debit,Online,Standard Merchant,General purchase,0
TXN98876,CUST98730,ACC98116,4744.1,2025-06-10,Transfer,Branch,Standard Merchant,General purchase,0
TXN98877,CUST98556,ACC98962,1498.42,2025-06-02,Debit,POS,Standard Merchant,General purchase,0
TXN98878,CUST98421,ACC98224,643.93,2025-06-18,Debit,POS,Standard Merchant,General purchase,0
TXN98879,CUST98987,ACC98939,623.41,2025-06-07,Debit,POS,Standard Merchant,General purchase,0
TXN98880,CUST98492,ACC98789,1599.47,2025-06-04,Transfer,ATM,Standard Merchant,General purchase,0
TXN98881,CUST98245,ACC98021,3648.84,2025-06-14,Transfer,Branch,Standard Merchant,General purchase,0
TXN98882,CUST98379,ACC98181,1815.48,2025-06-23,Transfer,Branch,Standard Merchant,General purchase,0
TXN98883,CUST98841,ACC98762,1334.74,2025-06-07,Transfer,ATM,Standard Merchant,General purchase,0
TXN98884,CUST98073,ACC98511,2501.69,2025-06-15,Transfer,Online,Standard Merchant,General purchase,0
TXN98885,CUST98834,ACC98812,559.68,2025-06-19,Transfer,Online,Standard Merchant,General purchase,0
TXN98886,CUST98454,ACC98717,14.51,2025-06-14,Credit,Branch,Standard Merchant,General purchase,0
TXN98887,CUST98155,ACC98465,678.3,2025-06-08,Credit,Branch,Standard Merchant,General purchase,0
TXN98888,CUST98393,ACC98526,2330.98,2025-06-17,Transfer,Online,Standard Merchant,General purchase,0
TXN98889,CUST98404,ACC98697,110.81,2025-06-01,Transfer,ATM,Standard Merchant,General purchase,0
TXN98890,CUST98454,ACC98744,4872.02,2025-06-28,Credit,Online,Standard Merchant,General purchase,0
TXN98891,CUST98576,ACC98725,2973.83,2025-06-02,Credit,Branch,Standard Merchant,General purchase,0
TXN98892,CUST98097,ACC98308,2024.84,2025-06-17,Debit,Branch,Standard Merchant,General purchase,0
TXN98893,CUST98901,ACC98546,2311.38,2025-06-11,Debit,Branch,Standard Merchant,General purchase,0
TXN98894,CUST98627,ACC98236,2406.0,2025-06-26,Credit,ATM,Standard Merchant,General purchase,0
TXN98895,CUST98461,ACC98534,1280.78,2025-06-07,Transfer,Online,Standard Merchant,General purchase,0
TXN98896,CUST98646,ACC98706,1786.25,2025-06-26,Credit,ATM,Standard Merchant,General purchase,0
TXN98897,CUST98780,ACC98036,4980.35,2025-06-19,Transfer,Branch,Standard Merchant,General purchase,0
TXN98898,CUST98180,ACC98589,4840.17,2025-06-14,Debit,ATM,Standard Merchant,General purchase,0
TXN98899,CUST98521,ACC98743,698.15,2025-06-11,Credit,ATM,Standard Merchant,General purchase,0
TXN98900,CUST98036,ACC98422,132.08,2025-06-12,Transfer,Online,Standard Merchant,General purchase,0
TXN98901,CUST98588,ACC98670,3169.07,2025-06-07,Transfer,POS,Standard Merchant,General purchase,0
TXN98902,CUST98105,ACC98611,4706.8,2025-06-16,Debit,Online,Standard Merchant,General purchase,0
TXN98903,CUST98911,ACC98352,1507.74,2025-06-24,Transfer,Branch,Standard Merchant,General purchase,0
TXN98904,CUST98913,ACC98377,1389.77,2025-06-22,Debit,Online,Standard Merchant,General purchase,0
TXN98905,CUST98296,ACC98895,3902.57,2025-06-17,Credit,Online,Standard Merchant,General purchase,0
TXN98906,CUST98896,ACC98740,986.33,2025-06-24,Transfer,POS,Standard Merchant,General purchase,0
TXN98907,CUST98976,ACC98293,3505.25,2025-06-22,Debit,Online,Standard Merchant,General purchase,0
TXN98908,CUST98543,ACC98232,2816.5,2025-06-15,Transfer,Branch,Standard Merchant,General purchase,0
TXN98909,CUST98336,ACC98281,2213.31,2025-06-16,Transfer,Branch,Standard Merchant,General purchase,0
TXN98910,CUST98047,ACC98337,2823.28,2025-06-27,Debit,Online,Standard Merchant,General purchase,0
TXN98911,CUST98359,ACC98139,4009.7,2025-06-15,Debit,ATM,Standard Merchant,General purchase,0
TXN98912,CUST98699,ACC98864,3848.91,2025-06-02,Credit,Branch,Standard Merchant,General purchase,0
TXN98913,CUST98428,ACC98794,3700.46,2025-06-07,Credit,ATM,Standard Merchant,General purchase,0
TXN98914,CUST98434,ACC98515,1714.23,2025-06-18,Debit,Online,Standard Merchant,General purchase,0
TXN98915,CUST98230,ACC98434,614.39,2025-06-09,Transfer,Online,Standard Merchant,General purchase,0
TXN98916,CUST981000,ACC98924,3230.09,2025-06-17,Debit,Online,Standard Merchant,General purchase,0
TXN98917,CUST98855,ACC98204,4223.35,2025-06-17,Credit,POS,Standard Merchant,General purchase,0
TXN98918,CUST98751,ACC98867,2743.19,2025-06-29,Credit,Branch,Standard Merchant,General purchase,0
TXN98919,CUST98957,ACC98113,2816.61,2025-06-02,Debit,ATM,Standard Merchant,General purchase,0
TXN98920,CUST98459,ACC98792,4622.41,2025-06-22,Credit,POS,Standard Merchant,General purchase,0
TXN98921,CUST98359,ACC98593,1818.06,2025-06-29,Transfer,POS,Standard Merchant,General purchase,0
TXN98922,CUST98837,ACC98440,4477.29,2025-06-10,Debit,Branch,Standard Merchant,General purchase,0
TXN98923,CUST98010,ACC98204,1046.05,2025-06-13,Debit,ATM,Standard Merchant,General purchase,0
TXN98924,CUST98511,ACC98895,4321.7,2025-06-30,Credit,ATM,Standard Merchant,General purchase,0
TXN98925,CUST98083,ACC98584,2007.06,2025-06-04,Transfer,Online,Standard Merchant,General purchase,0
TXN98926,CUST98338,ACC98418,1478.29,2025-06-13,Transfer,ATM,Standard Merchant,General purchase,0
TXN98927,CUST98899,ACC98090,3820.49,2025-06-29,Transfer,Online,Standard Merchant,General purchase,0
TXN98928,CUST98336,ACC98095,3895.64,2025-06-23,Transfer,ATM,Standard Merchant,General purchase,0
TXN98929,CUST98967,ACC98708,3960.8,2025-06-22,Debit,Online,Standard Merchant,General purchase,0
TXN98930,CUST98884,ACC98545,896.41,2025-06-14,Credit,Online,Standard Merchant,General purchase,0
TXN98931,CUST98815,ACC98456,4713.56,2025-06-25,Credit,Branch,Standard Merchant,General purchase,0
TXN98932,CUST98057,ACC98954,2198.59,2025-06-17,Debit,ATM,Standard Merchant,General purchase,0
TXN98933,CUST98339,ACC98607,4773.85,2025-06-22,Credit,POS,Standard Merchant,General purchase,0
TXN98934,CUST98900,ACC98137,4145.48,2025-06-19,Transfer,Online,Standard Merchant,General purchase,0
TXN98935,CUST98703,ACC98732,3531.43,2025-06-22,Credit,Online,Standard Merchant,General purchase,0
TXN98936,CUST98449,ACC98068,950.45,2025-06-06,Debit,Branch,Standard Merchant,General purchase,0
TXN98937,CUST98089,ACC98851,3188.4,2025-06-27,Credit,Online,Standard Merchant,General purchase,0
TXN98938,CUST98999,ACC98190,4673.39,2025-06-21,Transfer,Branch,Standard Merchant,General purchase,0
TXN98939,CUST98352,ACC98091,1771.85,2025-06-14,Transfer,Branch,Standard Merchant,General purchase,0
TXN98940,CUST98515,ACC98815,2331.63,2025-06-12,Debit,ATM,Standard Merchant,General purchase,0
TXN98941,CUST98369,ACC98475,2464.62,2025-06-22,Credit,POS,Standard Merchant,General purchase,0
TXN98942,CUST98227,ACC98615,408.95,2025-06-23,Credit,Branch,Standard Merchant,General purchase,0
TXN98943,CUST98973,ACC98328,4249.32,2025-06-04,Credit,Branch,Standard Merchant,General purchase,0
TXN98944,CUST98453,ACC98356,4182.02,2025-06-21,Debit,Branch,Standard Merchant,General purchase,0
TXN98945,CUST98448,ACC98857,2492.25,2025-06-21,Credit,POS,Standard Merchant,General purchase,0
TXN98946,CUST98799,ACC98870,4577.68,2025-06-09,Debit,ATM,Standard Merchant,General purchase,0
TXN98947,CUST98985,ACC98296,3482.71,2025-06-26,Debit,POS,Standard Merchant,General purchase,0
TXN98948,CUST98967,ACC98080,3302.28,2025-06-07,Transfer,Branch,Standard Merchant,General purchase,0
TXN98949,CUST98373,ACC98707,1579.45,2025-06-20,Transfer,ATM,Standard Merchant,General purchase,0
TXN98950,CUST98682,ACC98928,4639.12,2025-06-11,Debit,POS,Standard Merchant,General purchase,0
TXN98951,CUST98737,ACC98955,4997.38,2025-06-11,Credit,Branch,Standard Merchant,General purchase,0
TXN98952,CUST98330,ACC98201,3040.44,2025-06-16,Transfer,POS,Standard Merchant,General purchase,0
TXN98953,CUST98851,ACC98601,2275.0,2025-06-07,Transfer,Online,Standard Merchant,General purchase,0
TXN98954,CUST98873,ACC98066,822.89,2025-06-24,Credit,ATM,Standard Merchant,General purchase,0
TXN98955,CUST98130,ACC98971,1162.05,2025-06-10,Credit,POS,Standard Merchant,General purchase,0
TXN98956,CUST98993,ACC98106,1011.88,2025-06-15,Transfer,Online,Standard Merchant,General purchase,0
TXN98957,CUST98468,ACC98330,4802.84,2025-06-14,Credit,Branch,Standard Merchant,General purchase,0
TXN98958,CUST98090,ACC98938,4727.3,2025-06-21,Debit,ATM,Standard Merchant,General purchase,0
TXN98959,CUST98903,ACC98238,4068.97,2025-06-09,Debit,POS,Standard Merchant,General purchase,0
TXN98960,CUST98638,ACC98774,2085.41,2025-06-01,Transfer,ATM,Standard Merchant,General purchase,0
TXN98961,CUST98265,ACC98942,597.87,2025-06-02,Transfer,Branch,Standard Merchant,General purchase,0
TXN98962,CUST98460,ACC98260,1352.89,2025-06-25,Credit,Branch,Standard Merchant,General purchase,0
TXN98963,CUST98103,ACC98881,867.02,2025-06-06,Credit,Online,Standard Merchant,General purchase,0
TXN98964,CUST98507,ACC98418,3900.75,2025-06-13,Debit,POS,Standard Merchant,General purchase,0
TXN98965,CUST98153,ACC98173,2915.54,2025-06-29,Transfer,POS,Standard Merchant,General purchase,0
TXN98966,CUST98071,ACC98898,1526.01,2025-06-20,Credit,POS,Standard Merchant,General purchase,0
TXN98967,CUST98651,ACC98675,3463.12,2025-06-19,Credit,Branch,Standard Merchant,General purchase,0
TXN98968,CUST98926,ACC98826,3624.59,2025-06-27,Debit,Online,Standard Merchant,General purchase,0
TXN98969,CUST98478,ACC98161,4769.32,2025-06-30,Credit,Branch,Standard Merchant,General purchase,0
TXN98970,CUST98280,ACC98754,1123.24,2025-06-26,Debit,Online,Standard Merchant,General purchase,0
TXN98971,CUST98098,ACC98191,4663.45,2025-06-12,Transfer,ATM,Standard Merchant,General purchase,0
TXN98972,CUST98888,ACC98167,258.11,2025-06-24,Debit,POS,Standard Merchant,General purchase,0
TXN98973,CUST98176,ACC98443,4859.26,2025-06-16,Credit,Online,Standard Merchant,General purchase,0
TXN98974,CUST98568,ACC98291,930.0,2025-06-18,Transfer,ATM,Standard Merchant,General purchase,0
TXN98975,CUST98339,ACC98799,133.49,2025-06-03,Debit,Branch,Standard Merchant,General purchase,0
TXN98976,CUST98582,ACC98011,3827.18,2025-06-05,Transfer,ATM,Standard Merchant,General purchase,0
TXN98977,CUST98034,ACC98093,4697.8,2025-06-11,Debit,Branch,Standard Merchant,General purchase,0
TXN98978,CUST98814,ACC98818,1096.48,2025-06-27,Credit,Online,Standard Merchant,General purchase,0
TXN98979,CUST98931,ACC98049,987.82,2025-06-10,Credit,Online,Standard Merchant,General purchase,0
TXN98980,CUST98121,ACC98306,164.25,2025-06-30,Debit,Online,Standard Merchant,General purchase,0
TXN98981,CUST98348,ACC98020,4635.41,2025-06-30,Debit,Branch,Standard Merchant,General purchase,0
TXN98982,CUST98842,ACC98885,48.67,2025-06-14,Transfer,POS,Standard Merchant,General purchase,0
TXN98983,CUST98987,ACC98080,1112.12,2025-06-12,Debit,Online,Standard Merchant,General purchase,0
TXN98984,CUST98811,ACC98834,2568.05,2025-06-27,Transfer,ATM,Standard Merchant,General purchase,0
TXN98985,CUST98883,ACC98608,921.31,2025-06-07,Credit,POS,Standard Merchant,General purchase,0
TXN98986,CUST98407,ACC98235,1329.7,2025-06-19,Credit,Online,Standard Merchant,General purchase,0
TXN98987,CUST98056,ACC98150,3621.13,2025-06-15,Credit,POS,Standard Merchant,General purchase,0
TXN98988,CUST98250,ACC98634,2789.32,2025-06-15,Debit,Branch,Standard Merchant,General purchase,0
TXN98989,CUST98008,ACC98956,4080.48,2025-06-01,Debit,POS,Standard Merchant,General purchase,0
TXN98990,CUST98343,ACC98313,1463.03,2025-06-13,Credit,ATM,Standard Merchant,General purchase,0
TXN98991,CUST98254,ACC98941,1757.21,2025-06-28,Transfer,Online,Standard Merchant,General purchase,0
TXN98992,CUST98860,ACC98646,1969.36,2025-06-25,Credit,ATM,Standard Merchant,General purchase,0
TXN98993,CUST98971,ACC98970,3810.07,2025-06-24,Credit,Online,Standard Merchant,General purchase,0
TXN98994,CUST98663,ACC98694,404.67,2025-06-03,Debit,ATM,Standard Merchant,General purchase,0
TXN98995,CUST98560,ACC98425,790.95,2025-06-25,Transfer,POS,Standard Merchant,General purchase,0
TXN98996,CUST98896,ACC98277,740.11,2025-06-02,Transfer,Branch,Standard Merchant,General purchase,0
TXN98997,CUST98010,ACC98251,2529.21,2025-06-17,Credit,ATM,Standard Merchant,General purchase,0
TXN98998,CUST98582,ACC98343,706.18,2025-06-05,Transfer,Online,Standard Merchant,General purchase,0
TXN98999,CUST98572,ACC98863,1142.4,2025-06-19,Credit,POS,Standard Merchant,General purchase,0
TXN981000,CUST98568,ACC98178,2910.19,2025-06-11,Credit,ATM,Standard Merchant,General purchase,0
